gyro
-0.17999999,0.0,0.03,559617000
-0.14,-0.08,0.17999999,569739000
-0.14,-0.08,0.17999999,579605000
-0.14,-0.08,0.17999999,590117000
-0.02,-0.14,0.28,599638000
-0.02,-0.14,0.28,609627000
-0.02,-0.14,0.28,619611000
0.17999999,0.0,0.29999998,630156000
0.17999999,0.0,0.29999998,639764000
0.17999999,0.0,0.29999998,649613000
0.099999994,0.08,0.31,659963000
0.099999994,0.08,0.31,669807000
0.099999994,0.08,0.31,679635000
-0.06,0.22,0.32,689622000
-0.06,0.22,0.32,699608000
-0.06,0.22,0.32,709620000
-0.19,0.29,0.14,720594000
-0.19,0.29,0.14,729623000
-0.29999998,0.06,-0.24,739608000
-0.29999998,0.06,-0.24,749661000
-0.29999998,0.06,-0.24,759622000
-0.26999998,0.02,-0.47,769624000
-0.26999998,0.02,-0.47,779937000
-0.26999998,0.02,-0.47,789986000
-0.17,-0.01,-0.44,799638000
-0.17,-0.01,-0.44,809633000
-0.17,-0.01,-0.44,819638000
-0.14,-0.11,-0.32999998,829658000
-0.14,-0.11,-0.32999998,841428000
-0.14,-0.11,-0.32999998,849986000
-0.21,-0.13,-0.22999999,859703000
-0.21,-0.13,-0.22999999,869622000
-0.21,-0.13,-0.22999999,884470000
-0.24,0.049999997,-0.19,889657000
-0.24,0.049999997,-0.19,899672000
-0.24,0.049999997,-0.19,909725000
-0.21,0.16,-0.14,925773000
-0.21,0.16,-0.14,929764000
-0.21,0.16,-0.14,939661000
-0.16,0.099999994,-0.11,949631000
-0.16,0.099999994,-0.11,959610000
-0.19,0.03,-0.12,969710000
-0.19,0.03,-0.12,980085000
-0.19,0.03,-0.12,990016000
-0.26999998,0.01,-0.14999999,999639000
-0.26999998,0.01,-0.14999999,1009626000
-0.26999998,0.01,-0.14999999,1019635000
-0.26999998,-0.11,-0.13,1029656000
-0.26999998,-0.11,-0.13,1039655000
-0.26999998,-0.11,-0.13,1050046000
-0.16,-0.26,-0.08,1059652000
-0.16,-0.26,-0.08,1069621000
-0.16,-0.26,-0.08,1079641000
0.02,-0.21,0.0,1093933000
0.02,-0.21,0.0,1099651000
0.02,-0.21,0.0,1109614000
0.17,-0.17,0.049999997,1119966000
0.17,-0.17,0.049999997,1135093000
0.17,-0.17,0.049999997,1139663000
0.25,-0.31,0.17999999,1149636000
0.25,-0.31,0.17999999,1159615000
0.39999998,-0.22,0.29999998,1169796000
0.39999998,-0.22,0.29999998,1179707000
0.39999998,-0.22,0.29999998,1190007000
0.5,0.07,0.29,1199648000
0.5,0.07,0.29,1209664000
0.5,0.07,0.29,1219632000
0.42,0.08,0.29999998,1229635000
0.42,0.08,0.29999998,1239961000
0.42,0.08,0.29999998,1249961000
0.089999996,0.0,0.41,1259623000
0.089999996,0.0,0.41,1269629000
0.089999996,0.0,0.41,1279667000
-0.07,-0.07,0.47,1289630000
-0.07,-0.07,0.47,1299644000
-0.07,-0.07,0.47,1309642000
0.25,0.0,0.32,1319980000
0.25,0.0,0.32,1329652000
0.25,0.0,0.32,1344598000
0.65999997,-0.16,0.14999999,1349728000
0.65999997,-0.16,0.14999999,1359627000
0.65999997,-0.16,0.14999999,1369687000
0.59999996,-0.24,0.03,1386286000
0.59999996,-0.24,0.03,1389655000
0.31,-0.02,-0.02,1400833000
0.31,-0.02,-0.02,1409632000
0.31,-0.02,-0.02,1419607000
0.089999996,0.21,-0.11,1429803000
0.089999996,0.21,-0.11,1439652000
0.089999996,0.21,-0.11,1449971000
0.0,0.22,-0.16,1459634000
0.0,0.22,-0.16,1469628000
0.0,0.22,-0.16,1479637000
-0.14,0.099999994,-0.17,1489910000
-0.14,0.099999994,-0.17,1500402000
-0.14,0.099999994,-0.17,1512367000
-0.07,0.0,-0.17999999,1520112000
-0.07,0.0,-0.17999999,1529650000
-0.07,0.0,-0.17999999,1539626000
0.08,-0.12,-0.21,1549633000
0.08,-0.12,-0.21,1559632000
0.08,-0.12,-0.21,1569708000
0.049999997,-0.22999999,-0.22,1579992000
0.049999997,-0.22999999,-0.22,1590287000
-0.099999994,-0.25,-0.21,1600920000
-0.099999994,-0.25,-0.21,1609654000
-0.099999994,-0.25,-0.21,1619612000
-0.28,-0.14,-0.14999999,1630971000
-0.28,-0.14,-0.14999999,1640168000
-0.28,-0.14,-0.14999999,1649971000
-0.44,-0.21,-0.099999994,1659657000
-0.44,-0.21,-0.099999994,1669638000
-0.44,-0.21,-0.099999994,1679653000
-0.42,-0.29999998,-0.04,1689642000
-0.42,-0.29999998,-0.04,1699680000
-0.42,-0.29999998,-0.04,1709974000
-0.12,-0.02,0.0,1719627000
-0.12,-0.02,0.0,1729646000
-0.12,-0.02,0.0,1739882000
-0.13,0.049999997,0.08,1749627000
-0.13,0.049999997,0.08,1759629000
-0.13,0.049999997,0.08,1769641000
-0.26999998,0.28,0.16,1779989000
-0.26999998,0.28,0.16,1790199000
-0.26999998,0.28,0.16,1799615000
-0.26,0.26,0.14,1809643000
-0.26,0.26,0.14,1819651000
-0.17999999,0.24,-0.07,1829650000
-0.17999999,0.24,-0.07,1845581000
-0.17999999,0.24,-0.07,1850013000
-0.29999998,0.22999999,-0.21,1859806000
-0.29999998,0.22999999,-0.21,1878429000
-0.29999998,0.22999999,-0.21,1882022000
-0.47,0.03,-0.16,1890828000
-0.47,0.03,-0.16,1899625000
-0.47,0.03,-0.16,1909971000
-0.32,-0.089999996,-0.07,1919633000
-0.32,-0.089999996,-0.07,1929646000
-0.32,-0.089999996,-0.07,1939719000
-0.14,-0.11,0.04,1949620000
-0.14,-0.11,0.04,1959614000
-0.14,-0.11,0.04,1971942000
0.03,-0.13,0.07,1979995000
0.03,-0.13,0.07,1989624000
0.03,-0.13,0.07,1999604000
0.12,-0.19,0.03,2009624000
0.12,-0.19,0.03,2019631000
0.12,-0.19999999,0.01,2029711000
0.12,-0.19999999,0.01,2040218000
0.12,-0.19999999,0.01,2049922000
0.02,-0.19,0.06,2059769000
0.02,-0.19,0.06,2069628000
0.02,-0.19,0.06,2079631000
0.01,-0.17,0.07,2091130000
-0.099999994,-0.12,0.049999997,2119632000
-0.099999994,-0.12,0.049999997,2129638000
-0.099999994,-0.12,0.049999997,2139667000
-0.13,-0.089999996,0.01,2150425000
-0.13,-0.089999996,0.01,2159627000
-0.13,-0.089999996,0.01,2169595000
0.089999996,-0.06,-0.06,2180002000
0.089999996,-0.06,-0.06,2189686000
0.089999996,-0.06,-0.06,2199865000
0.34,-0.04,-0.16,2209617000
0.34,-0.04,-0.16,2219618000
0.34,-0.04,-0.16,2229616000
0.42,0.13,-0.25,2240897000
0.42,0.13,-0.25,2249607000
0.0,0.35,-0.26,2259660000
0.0,0.35,-0.26,2269646000
0.0,0.35,-0.26,2279702000
-0.45,0.52,-0.19999999,2289637000
-0.45,0.52,-0.19999999,2304951000
-0.45,0.52,-0.19999999,2309982000
-0.26,0.65999997,-0.19999999,2319658000
-0.26,0.65999997,-0.19999999,2329687000
-0.26,0.65999997,-0.19999999,2339867000
0.22,0.5,-0.19,2350634000
0.22,0.5,-0.19,2359648000
0.22,0.5,-0.19,2369949000
0.48999998,0.17999999,0.02,2379642000
0.48999998,0.17999999,0.02,2389891000
0.48999998,0.17999999,0.02,2399980000
0.55,0.01,0.19999999,2409603000
0.55,0.01,0.19999999,2419581000
0.42999998,0.0,0.25,2431760000
0.42999998,0.0,0.25,2439949000
0.42999998,0.0,0.25,2449578000
0.07,0.14999999,0.31,2459580000
0.07,0.14999999,0.31,2470684000
0.07,0.14999999,0.31,2479587000
-0.099999994,0.22,0.32999998,2489650000
-0.099999994,0.22,0.32999998,2499600000
-0.099999994,0.22,0.32999998,2509964000
-0.01,0.19,0.26999998,2519616000
-0.01,0.19,0.26999998,2529612000
-0.01,0.19,0.26999998,2540057000
0.14999999,0.08,0.22999999,2549800000
0.14999999,0.08,0.22999999,2559704000
0.14999999,0.08,0.22999999,2569965000
0.22,-0.049999997,0.26,2579604000
0.22,-0.049999997,0.26,2589637000
0.22,-0.049999997,0.26,2599619000
0.35999998,-0.19,0.26,2609705000
0.35999998,-0.19,0.26,2620373000
0.35999998,-0.19,0.26,2629587000
0.41,-0.26,0.22,2640009000
0.41,-0.26,0.22,2649602000
0.41,-0.26,0.22,2659590000
0.26,-0.29999998,0.21,2669612000
0.26,-0.29999998,0.21,2679620000
0.049999997,-0.29,0.13,2689635000
0.049999997,-0.29,0.13,2699950000
0.049999997,-0.29,0.13,2709596000
-0.03,-0.19,-0.01,2721005000
-0.03,-0.19,-0.01,2729618000
-0.03,-0.19,-0.01,2739916000
-0.21,-0.26,-0.11,2749616000
-0.21,-0.26,-0.11,2760926000
-0.21,-0.26,-0.11,2769971000
-0.24,-0.38,-0.14999999,2779613000
-0.24,-0.38,-0.14999999,2789631000
-0.24,-0.38,-0.14999999,2799600000
-0.06,-0.08,-0.19,2810168000
-0.06,-0.08,-0.19,2819621000
-0.06,-0.08,-0.19,2829587000
-0.17,0.08,-0.099999994,2840013000
-0.17,0.08,-0.099999994,2849611000
-0.17,0.08,-0.099999994,2859614000
-0.24,0.35,-0.14,2869602000
-0.24,0.35,-0.14,2879583000
-0.26999998,0.19,-0.25,2889650000
-0.26999998,0.19,-0.25,2900014000
-0.26999998,0.19,-0.25,2909652000
-0.03,0.28,-0.35,2919613000
-0.03,0.28,-0.35,2929795000
-0.03,0.28,-0.35,2939642000
-0.19,0.17,-0.25,2949623000
-0.19,0.17,-0.25,2959605000
-0.19,0.17,-0.25,2970011000
-0.38,0.07,-0.089999996,2979624000
-0.38,0.07,-0.089999996,2989618000
-0.38,0.07,-0.089999996,2999615000
-0.39,0.07,0.01,3010674000
-0.39,0.07,0.01,3019903000
-0.39,0.07,0.01,3029956000
-0.22,0.099999994,0.089999996,3039633000
-0.22,0.099999994,0.089999996,3049624000
-0.22,0.099999994,0.089999996,3059623000
0.01,0.0,0.11,3069658000
0.26,-0.17,0.11,3099991000
0.26,-0.17,0.11,3110058000
0.35999998,-0.26999998,0.14,3119605000
0.35999998,-0.26999998,0.14,3129597000
0.35999998,-0.26999998,0.14,3140186000
0.31,-0.34,0.21,3149625000
0.31,-0.34,0.21,3159617000
0.31,-0.34,0.21,3169975000
0.26,-0.37,0.24,3180041000
0.26,-0.37,0.24,3189622000
0.26,-0.37,0.24,3199609000
0.32,-0.39,0.28,3209600000
0.32,-0.39,0.28,3220141000
0.32,-0.39,0.28,3229994000
0.41,-0.32999998,0.29,3239641000
0.41,-0.32999998,0.29,3249604000
0.41,-0.32999998,0.29,3259598000
0.57,-0.26999998,0.28,3270110000
0.57,-0.26999998,0.28,3280191000
0.57,-0.26999998,0.28,3289968000
0.59,-0.32,0.24,3299979000
0.59,-0.32,0.24,3309617000
0.53999996,0.01,0.16,3319617000
0.53999996,0.01,0.16,3329635000
0.53999996,0.01,0.16,3339840000
0.22999999,0.19,0.06,3349627000
0.22999999,0.19,0.06,3359997000
0.22999999,0.19,0.06,3369608000
0.049999997,0.35999998,0.0,3379627000
0.049999997,0.35999998,0.0,3389768000
0.049999997,0.35999998,0.0,3399644000
0.02,0.31,0.0,3409657000
0.02,0.31,0.0,3419617000
0.02,0.31,0.0,3430263000
0.25,0.16,0.0,3439674000
0.25,0.16,0.0,3449664000
0.25,0.16,0.0,3459616000
0.64,-0.01,0.01,3469678000
0.64,-0.01,0.01,3479659000
0.64,-0.01,0.01,3489662000
0.63,-0.26999998,-0.02,3499995000
0.63,-0.26999998,-0.02,3509615000
0.63,-0.26999998,-0.02,3519633000
0.37,-0.16,-0.01,3529639000
0.37,-0.16,-0.01,3539676000
0.14,0.06,-0.01,3549764000
0.14,0.06,-0.01,3559981000
0.14,0.06,-0.01,3569627000
0.049999997,0.17,-0.08,3579647000
0.049999997,0.17,-0.08,3589803000
0.049999997,0.17,-0.08,3599633000
-0.02,0.07,-0.14,3609641000
-0.02,0.07,-0.14,3619632000
-0.02,0.07,-0.14,3629988000
-0.049999997,0.0,-0.21,3644620000
-0.049999997,0.0,-0.21,3649625000
-0.049999997,0.0,-0.21,3659621000
0.0,-0.049999997,-0.22,3669631000
0.0,-0.049999997,-0.22,3680243000
0.0,-0.049999997,-0.22,3690023000
0.06,-0.089999996,-0.21,3699631000
0.06,-0.089999996,-0.21,3710970000
0.06,-0.089999996,-0.21,3719621000
0.01,-0.19999999,-0.22,3729816000
-0.06,-0.29999998,-0.24,3749613000
-0.06,-0.29999998,-0.24,3759979000
-0.06,-0.29999998,-0.24,3769628000
-0.11,-0.17,-0.24,3779674000
-0.11,-0.17,-0.24,3789669000
-0.11,-0.17,-0.24,3799627000
-0.22,-0.14,-0.17,3809641000
-0.22,-0.14,-0.17,3819626000
-0.22,-0.14,-0.17,3830015000
-0.32999998,-0.42999998,-0.11,3839674000
-0.32999998,-0.42999998,-0.11,3849636000
-0.32999998,-0.42999998,-0.11,3859664000
0.01,-0.19,-0.099999994,3869635000
0.0,-0.12,0.0,3899631000
0.0,-0.12,0.0,3909647000
0.0,-0.12,0.0,3919619000
-0.19999999,-0.099999994,0.17999999,3929744000
-0.19999999,-0.099999994,0.17999999,3939793000
-0.19999999,-0.099999994,0.17999999,3949627000
-0.26999998,-0.04,0.26,3960003000
-0.26999998,-0.04,0.26,3969623000
-0.16,0.22,0.19999999,3979657000
-0.16,0.22,0.19999999,3989792000
-0.16,0.22,0.19999999,3999619000
-0.13,0.29,0.14,4009650000
-0.13,0.29,0.14,4020013000
-0.13,0.29,0.14,4029651000
-0.17,0.07,0.17,4040020000
-0.17,0.07,0.17,4049641000
-0.17,0.07,0.17,4062487000
-0.16,0.01,0.19999999,4069635000
-0.16,0.01,0.19999999,4079660000
-0.16,0.01,0.19999999,4089978000
-0.07,0.049999997,0.16,4099689000
-0.07,0.049999997,0.16,4109635000
-0.07,0.049999997,0.16,4119649000
0.08,0.02,0.04,4129651000
0.08,0.02,0.04,4139796000
0.08,0.02,0.04,4150115000
0.08,-0.049999997,-0.07,4159642000
0.08,-0.049999997,-0.07,4169646000
0.08,-0.049999997,-0.07,4179658000
0.089999996,-0.08,-0.14999999,4190208000
0.089999996,-0.08,-0.14999999,4199639000
0.07,-0.099999994,-0.19,4209620000
0.07,-0.099999994,-0.19,4219971000
0.07,-0.099999994,-0.19,4229646000
-0.03,-0.089999996,-0.22,4239907000
-0.03,-0.089999996,-0.22,4249635000
-0.03,-0.089999996,-0.22,4259630000
-0.03,-0.03,-0.28,4271454000
-0.03,-0.03,-0.28,4279646000
-0.03,-0.03,-0.28,4290399000
0.13,0.0,-0.34,4299648000
0.13,0.0,-0.34,4312180000
0.13,0.0,-0.34,4319638000
0.26999998,-0.13,-0.34,4329651000
0.26999998,-0.13,-0.34,4340042000
0.11,-0.34,-0.22,4354460000
0.11,-0.34,-0.22,4359661000
0.11,-0.34,-0.22,4369645000
0.11,-0.34,-0.22,4379637000
0.13,-0.14,-0.089999996,4395403000
0.13,-0.14,-0.089999996,4400706000
0.34,-0.06,-0.04,4409640000
0.34,-0.06,-0.04,4419984000
0.34,-0.06,-0.04,4429651000
0.17999999,0.02,-0.02,4439699000
0.17999999,0.02,-0.02,4449619000
0.17999999,0.02,-0.02,4459634000
-0.19999999,0.12,0.049999997,4469621000
-0.19999999,0.12,0.049999997,4479651000
-0.19999999,0.12,0.049999997,4490442000
-0.28,0.16,0.17999999,4499653000
-0.28,0.16,0.17999999,4509618000
-0.28,0.16,0.17999999,4519884000
-0.16,0.0,0.26,4529663000
-0.16,0.0,0.26,4539763000
-0.16,0.0,0.26,4549960000
0.0,-0.16,0.22999999,4560049000
0.0,-0.16,0.22999999,4569744000
0.0,-0.16,0.22999999,4579650000
0.07,-0.16,0.17,4589638000
0.07,-0.16,0.17,4601686000
0.07,-0.16,0.17,4609654000
0.03,-0.099999994,0.14999999,4620424000
0.03,-0.099999994,0.14999999,4629623000
-0.11,-0.04,0.14999999,4639652000
-0.11,-0.04,0.14999999,4649893000
-0.11,-0.04,0.14999999,4659593000
-0.16,0.04,0.099999994,4669657000
-0.16,0.04,0.099999994,4680059000
-0.16,0.04,0.099999994,4689642000
-0.049999997,0.049999997,0.049999997,4699627000
-0.049999997,0.049999997,0.049999997,4709606000
-0.049999997,0.049999997,0.049999997,4719594000
0.03,0.02,-0.01,4730208000
0.03,0.02,-0.01,4739645000
0.03,0.02,-0.01,4749939000
0.07,-0.01,-0.02,4759780000
0.07,-0.01,-0.02,4769823000
0.07,-0.01,-0.02,4779608000
0.14,-0.02,-0.049999997,4789827000
0.14,-0.02,-0.049999997,4799587000
0.14,-0.02,-0.049999997,4810657000
0.13,-0.06,-0.049999997,4819955000
0.13,-0.06,-0.049999997,4829668000
0.02,-0.08,-0.049999997,4839628000
0.02,-0.08,-0.049999997,4851825000
0.02,-0.08,-0.049999997,4859616000
0.0,-0.01,-0.06,4869619000
0.0,-0.01,-0.06,4879997000
0.0,-0.01,-0.06,4889636000
-0.049999997,0.0,-0.08,4899636000
-0.049999997,0.0,-0.08,4909642000
-0.049999997,0.0,-0.08,4919623000
-0.01,0.04,-0.06,4929597000
-0.01,0.04,-0.06,4940192000
-0.01,0.04,-0.06,4949939000
0.049999997,0.14,0.049999997,4959849000
0.049999997,0.14,0.049999997,4969602000
0.049999997,0.14,0.049999997,4979980000
0.16,0.16,0.07,4989628000
0.16,0.16,0.07,4999632000
0.16,0.16,0.07,5009947000
0.17999999,0.099999994,0.07,5019616000
0.17999999,0.099999994,0.07,5029610000
0.049999997,0.0,0.01,5039837000
0.049999997,0.0,0.01,5049592000
0.049999997,0.0,0.01,5060825000
0.02,-0.04,-0.04,5069627000
0.02,-0.04,-0.04,5079962000
0.02,-0.04,-0.04,5089626000
0.03,-0.06,-0.06,5099606000
0.03,-0.06,-0.06,5110170000
0.03,-0.06,-0.06,5119608000
0.02,-0.07,-0.07,5129603000
0.02,-0.07,-0.07,5139628000
0.02,-0.07,-0.07,5150000000
-0.03,-0.03,-0.04,5159628000
-0.03,-0.03,-0.04,5169625000
-0.03,-0.03,-0.04,5179878000
-0.07,-0.02,-0.03,5189642000
-0.07,-0.02,-0.03,5199619000
-0.07,-0.02,-0.03,5209954000
-0.03,-0.01,-0.01,5219620000
-0.03,-0.01,-0.01,5229613000
-0.03,-0.01,-0.01,5239620000
0.0,0.0,-0.01,5250263000
0.0,0.0,-0.01,5260629000
0.03,0.0,-0.01,5271216000
0.03,0.0,-0.01,5279959000
0.03,0.0,-0.01,5289636000
0.01,-0.04,0.0,5299597000
0.049999997,-0.03,-0.01,5329615000
0.049999997,-0.03,-0.01,5340188000
0.049999997,-0.03,-0.01,5349615000
0.17999999,0.08,-0.02,5359612000
0.17999999,0.08,-0.02,5370183000
0.17999999,0.08,-0.02,5379606000
0.0,0.12,0.03,5389612000
0.0,0.12,0.03,5399616000
0.0,0.12,0.03,5409979000
-0.089999996,0.049999997,0.03,5419654000
-0.089999996,0.049999997,0.03,5429740000
-0.089999996,0.049999997,0.03,5440454000
-0.16,0.0,0.0,5449651000
-0.16,0.0,0.0,5459597000
-0.16,0.0,0.0,5469611000
-0.13,-0.02,-0.01,5480033000
